           1                 1                   22                 13.5979996
           1          0.0000000000000000     2.0000000000000000             5
           2         10.1984796524047852     2.0000000000000000             4
           3         10.1985101699829102     6.0000000000000000             9
           4         12.0871000289916992     2.0000000000000000             4
           5         12.0871000289916992     6.0000000000000000             8
           6         12.0871000289916992    10.0000000000000000             7
           7         12.7481002807617188     2.0000000000000000             4
           8         12.7481002807617188     6.0000000000000000             8
           9         12.7481002807617188    10.0000000000000000             6
          10         12.7481002807617188    14.0000000000000000             5
          11         13.0541000366210938     2.0000000000000000             4
          12         13.0541000366210938     6.0000000000000000             8
          13         13.0541000366210938    10.0000000000000000             6
          14         13.0541000366210938    14.0000000000000000             4
          15         13.0541000366210938    18.0000000000000000             3
          16         13.2202997207641602     2.0000000000000000             4
          17         13.2202997207641602     6.0000000000000000             8
          18         13.2202997207641602    10.0000000000000000             6
          19         13.2202997207641602    14.0000000000000000             4
          20         13.2202997207641602    18.0000000000000000             2
          21         13.2202997207641602    22.0000000000000000             1
          22         13.5036001205444336     1.0000000000000000             0
*
           1                 2                       1                 0.0000000
           1          0.0000000000000000     1.0000000000000000             0

           6                 1                       5                     13.6
           1          0.0000000000000000     2.0000000000000000             5
           2         10.1984796524047852     2.0000000000000000             4
           3         10.1985101699829102     6.0000000000000000             9
           4         12.0871000289916992     2.0000000000000000             4
           5         12.0871000289916992     6.0000000000000000             8

           6                 2                       5                     15.6
           1          0.0000000000000000     2.0000000000000000             5
           2         10.1984796524047852     2.0000000000000000             4
           3         10.1985101699829102     6.0000000000000000             9
           4         12.0871000289916992     2.0000000000000000             4
           5         12.0871000289916992     6.0000000000000000             8
 
           6                 3                       5                     20.6
           1          0.0000000000000000     2.0000000000000000             5
           2         10.1984796524047852     2.0000000000000000             4
           3         10.1985101699829102     6.0000000000000000             9
           4         12.0871000289916992     2.0000000000000000             4
           5         12.0871000289916992     6.0000000000000000             8

           6                 4                       5                     25.6
           1          0.0000000000000000     2.0000000000000000             5
           2         10.1984796524047852     2.0000000000000000             4
           3         10.1985101699829102     6.0000000000000000             9
           4         12.0871000289916992     2.0000000000000000             4
           5         12.0871000289916992     6.0000000000000000             8


